CustomerID,InvoiceDate,InvoiceNo,Quantity,UnitPrice,Description
10194,2024-07-29,502031,20,2.0,Sticky Notes
10081,2024-08-30,502032,1,12.0,Screen Cleaning Kit
10185,2023-08-26,502033,10,45.0,Mechanical Keyboard
10294,2023-07-29,502034,2,200.0,Graphics Tablet
10265,2023-10-29,502035,1,12.5,Wireless Mouse
10296,2024-07-18,502036,2,12.0,Screen Cleaning Kit
10174,2024-01-01,502037,1,5.0,Notebook
10040,2024-03-21,502038,2,9.99,Mouse Pad
10144,2024-11-04,502039,2,2.0,Sticky Notes
10198,2023-07-21,502040,1,12.0,Screen Cleaning Kit
10165,2024-01-20,502041,2,200.0,Graphics Tablet
10077,2023-06-03,502042,1,150.0,External SSD 1TB
10111,2024-11-10,502043,1,150.0,External SSD 1TB
10267,2024-10-20,502044,4,200.0,Graphics Tablet
10039,2024-03-04,502045,2,150.0,External SSD 1TB
10031,2024-11-05,502046,10,15.0,Laptop Stand
10042,2023-10-27,502047,10,15.0,Laptop Stand
10009,2024-11-24,502048,1,8.99,HDMI Cable
10276,2024-11-08,502049,5,8.5,Phone Stand
10296,2023-08-11,502050,3,5.0,Notebook
10292,2023-11-22,502051,2,2.0,Sticky Notes
10132,2023-10-06,502052,1,12.5,Wireless Mouse
10128,2023-12-30,502053,4,15.0,Laptop Stand
10096,2024-04-10,502054,1,8.5,Phone Stand
10098,2023-05-23,502055,2,45.0,Mechanical Keyboard
10264,2024-12-11,502056,1,5.0,Notebook
10112,2023-04-11,502057,2,55.0,Webcam HD
10141,2024-02-15,502058,2,30.0,Desk Lamp
10136,2023-10-14,502059,1,89.99,Gaming Headset
10063,2023-06-11,502060,4,55.0,Webcam HD
10131,2023-01-21,502061,2,150.0,External SSD 1TB
10010,2023-10-21,502062,3,15.0,Laptop Stand
10231,2024-11-08,502063,1,200.0,Graphics Tablet
10065,2023-05-19,502064,1,8.5,Phone Stand
10129,2023-03-10,502065,4,3.5,USB-C Cable
10131,2024-03-27,502066,1,120.0,24inch Monitor
10277,2024-12-10,502067,2,3.5,USB-C Cable
10239,2024-02-21,502068,1,12.5,Wireless Mouse
10186,2023-02-18,502069,2,120.0,24inch Monitor
10177,2023-05-30,502070,1,55.0,Webcam HD
10011,2023-10-05,502071,1,2.0,Sticky Notes
10094,2023-07-18,502072,2,8.5,Phone Stand
10053,2023-04-19,502073,5,45.0,Mechanical Keyboard
10179,2023-05-17,502074,4,200.0,Graphics Tablet
10240,2024-10-26,502075,2,200.0,Graphics Tablet
10007,2024-09-20,502076,1,5.0,Notebook
10175,2023-01-17,502077,2,12.0,Screen Cleaning Kit
10159,2024-09-04,502078,1,30.0,Desk Lamp
10273,2023-06-07,502079,1,12.0,Screen Cleaning Kit
10220,2023-04-26,502080,1,3.5,USB-C Cable
10100,2023-07-06,502081,2,25.5,Bluetooth Speaker
10270,2024-05-11,502082,1,5.0,Notebook
10166,2024-05-08,502083,3,120.0,24inch Monitor
10080,2024-05-20,502084,2,30.0,Desk Lamp
10171,2024-05-22,502085,4,55.0,Webcam HD
10104,2023-03-22,502086,3,55.0,Webcam HD
10143,2023-04-17,502087,1,25.5,Bluetooth Speaker
10031,2024-10-26,502088,1,5.0,Notebook
10097,2024-08-01,502089,1,120.0,24inch Monitor
10133,2023-12-31,502090,3,120.0,24inch Monitor
10227,2023-06-19,502091,1,55.0,Webcam HD
10251,2023-12-31,502092,2,8.5,Phone Stand
10101,2023-08-09,502093,4,8.99,HDMI Cable
10086,2024-11-21,502094,1,2.0,Sticky Notes
10289,2023-04-06,502095,1,8.99,HDMI Cable
10145,2023-06-15,502096,4,150.0,External SSD 1TB
10293,2023-02-15,502097,4,15.0,Laptop Stand
10198,2023-08-29,502098,1,15.0,Laptop Stand
10275,2024-10-02,502099,1,30.0,Desk Lamp
10276,2023-12-21,502100,2,200.0,Graphics Tablet
10008,2023-07-25,502101,2,2.0,Sticky Notes
10232,2024-11-02,502102,3,2.0,Sticky Notes
10209,2024-06-13,502103,20,120.0,24inch Monitor
10292,2023-07-08,502104,2,120.0,24inch Monitor
10153,2023-04-07,502105,3,5.0,Cable Organizer
10051,2024-01-07,502106,1,40.0,Ergonomic Pillow
10271,2024-05-04,502107,1,5.0,Cable Organizer
10249,2023-08-08,502108,1,3.5,USB-C Cable
10203,2024-06-27,502109,1,8.99,HDMI Cable
10279,2023-06-24,502110,4,55.0,Webcam HD
10179,2023-08-02,502111,1,8.5,Phone Stand
10202,2023-07-12,502112,10,55.0,Webcam HD
10046,2023-05-05,502113,1,3.5,USB-C Cable
10244,2023-08-21,502114,1,30.0,Desk Lamp
10107,2024-10-28,502115,1,55.0,Webcam HD
10104,2024-08-20,502116,2,250.0,Office Chair
10233,2023-01-08,502117,2,45.0,Mechanical Keyboard
10042,2023-10-19,502118,2,45.0,Mechanical Keyboard
10252,2024-07-28,502119,4,5.0,Cable Organizer
10069,2024-07-08,502120,1,9.99,Mouse Pad
10244,2024-09-04,502121,1,8.5,Phone Stand
10115,2024-12-10,502122,4,15.0,Laptop Stand
10070,2023-09-02,502123,1,45.0,Mechanical Keyboard
10121,2023-05-18,502124,2,200.0,Graphics Tablet
10282,2024-04-20,502125,1,3.5,USB-C Cable
10041,2023-04-26,502126,2,9.99,Mouse Pad
10196,2024-06-26,502127,1,9.99,Mouse Pad
10233,2024-06-25,502128,3,250.0,Office Chair
10256,2024-10-29,502129,1,3.5,USB-C Cable
10264,2024-08-25,502130,2,30.0,Desk Lamp
10213,2024-12-11,502131,2,5.0,Cable Organizer
10129,2024-06-21,502132,3,40.0,Ergonomic Pillow
10013,2024-05-07,502133,1,89.99,Gaming Headset
10200,2023-02-14,502134,1,8.99,HDMI Cable
10176,2023-06-10,502135,3,200.0,Graphics Tablet
10220,2023-04-20,502136,4,55.0,Webcam HD
10235,2024-01-31,502137,1,2.0,Sticky Notes
10119,2023-08-13,502138,1,45.0,Mechanical Keyboard
10254,2024-01-11,502139,1,5.0,Notebook
10033,2024-11-14,502140,2,150.0,External SSD 1TB
10225,2024-10-04,502141,2,45.0,Mechanical Keyboard
10108,2024-04-15,502142,4,40.0,Ergonomic Pillow
10067,2023-05-28,502143,3,55.0,Webcam HD
10174,2023-06-11,502144,4,15.0,Laptop Stand
10065,2024-07-09,502145,1,250.0,Office Chair
10115,2024-12-06,502146,1,89.99,Gaming Headset
10066,2023-11-04,502147,5,89.99,Gaming Headset
10292,2024-05-03,502148,2,5.0,Cable Organizer
10249,2023-07-17,502149,2,89.99,Gaming Headset
10182,2024-09-19,502150,1,200.0,Graphics Tablet
10082,2023-11-20,502151,5,30.0,Desk Lamp
10167,2023-04-04,502152,2,8.5,Phone Stand
10070,2024-03-19,502153,4,40.0,Ergonomic Pillow
10292,2023-08-08,502154,1,55.0,Webcam HD
10103,2024-05-26,502155,5,45.0,Mechanical Keyboard
10025,2024-10-17,502156,1,150.0,External SSD 1TB
10277,2024-03-15,502157,1,12.5,Wireless Mouse
10097,2023-02-09,502158,2,12.5,Wireless Mouse
10129,2024-01-08,502159,1,200.0,Graphics Tablet
10266,2023-07-24,502160,2,5.0,Notebook
10181,2024-01-22,502161,3,12.0,Screen Cleaning Kit
10068,2023-10-28,502162,1,8.5,Phone Stand
10007,2023-07-01,502163,3,9.99,Mouse Pad
10086,2023-12-09,502164,3,15.0,Laptop Stand
10230,2024-12-27,502165,2,2.0,Sticky Notes
10172,2023-05-19,502166,2,55.0,Webcam HD
10265,2024-10-05,502167,3,2.0,Sticky Notes
10188,2024-08-07,502168,2,25.5,Bluetooth Speaker
10107,2024-07-28,502169,2,25.5,Bluetooth Speaker
10058,2024-08-31,502170,2,55.0,Webcam HD
10137,2024-05-08,502171,2,150.0,External SSD 1TB
10083,2023-05-17,502172,1,8.5,Phone Stand
10169,2023-11-15,502173,2,200.0,Graphics Tablet
10281,2023-06-05,502174,2,5.0,Cable Organizer
10104,2024-11-21,502175,2,5.0,Notebook
10003,2023-11-29,502176,2,30.0,Desk Lamp
10193,2024-04-12,502177,1,9.99,Mouse Pad
10246,2024-02-03,502178,2,3.5,USB-C Cable
10195,2023-03-11,502179,3,8.5,Phone Stand
10073,2024-12-08,502180,2,8.5,Phone Stand
10096,2024-10-16,502181,4,30.0,Desk Lamp
10062,2024-01-08,502182,5,150.0,External SSD 1TB
10043,2024-08-24,502183,3,2.0,Sticky Notes
10272,2023-02-26,502184,4,12.5,Wireless Mouse
10108,2024-07-15,502185,1,40.0,Ergonomic Pillow
10259,2024-04-08,502186,1,12.0,Screen Cleaning Kit
10136,2023-02-19,502187,1,2.0,Sticky Notes
10070,2024-02-19,502188,4,150.0,External SSD 1TB
10041,2023-11-06,502189,1,40.0,Ergonomic Pillow
10202,2023-01-03,502190,3,3.5,USB-C Cable
10155,2023-10-16,502191,1,3.5,USB-C Cable
10186,2023-03-10,502192,1,55.0,Webcam HD
10258,2024-03-25,502193,10,5.0,Cable Organizer
10067,2023-08-06,502194,3,45.0,Mechanical Keyboard
10021,2023-03-28,502195,1,8.5,Phone Stand
10053,2023-08-20,502196,4,120.0,24inch Monitor
10196,2023-12-17,502197,2,45.0,Mechanical Keyboard
10125,2024-06-12,502198,1,25.5,Bluetooth Speaker
10038,2023-12-17,502199,3,9.99,Mouse Pad
10141,2023-03-29,502200,3,2.0,Sticky Notes
10058,2024-07-19,502201,20,25.5,Bluetooth Speaker
10149,2024-08-24,502202,1,120.0,24inch Monitor
10169,2024-02-10,502203,1,3.5,USB-C Cable
10268,2024-04-01,502204,4,12.0,Screen Cleaning Kit
10293,2023-02-24,502205,1,15.0,Laptop Stand
10156,2024-01-25,502206,2,8.5,Phone Stand
10088,2024-05-13,502207,1,12.0,Screen Cleaning Kit
10137,2023-11-08,502208,2,12.0,Screen Cleaning Kit
10179,2024-09-27,502209,1,5.0,Cable Organizer
10018,2023-03-11,502210,3,5.0,Cable Organizer
10168,2023-08-17,502211,2,40.0,Ergonomic Pillow
10209,2024-10-30,502212,4,30.0,Desk Lamp
10168,2024-01-01,502213,5,55.0,Webcam HD
10178,2023-05-22,502214,1,25.5,Bluetooth Speaker
10048,2023-09-18,502215,3,8.5,Phone Stand
10014,2024-05-26,502216,5,5.0,Notebook
10111,2024-11-25,502217,3,8.5,Phone Stand
10241,2023-10-23,502218,4,89.99,Gaming Headset
10021,2023-10-03,502219,1,45.0,Mechanical Keyboard
10171,2023-06-18,502220,1,200.0,Graphics Tablet
10213,2023-09-18,502221,1,30.0,Desk Lamp
10300,2023-02-10,502222,2,45.0,Mechanical Keyboard
10104,2023-10-19,502223,4,12.0,Screen Cleaning Kit
10122,2024-06-22,502224,2,250.0,Office Chair
10177,2024-03-15,502225,3,12.0,Screen Cleaning Kit
10159,2024-12-21,502226,1,3.5,USB-C Cable
10089,2023-06-19,502227,1,2.0,Sticky Notes
10136,2024-05-12,502228,2,5.0,Cable Organizer
10293,2023-08-22,502229,4,55.0,Webcam HD
10041,2023-09-23,502230,2,12.5,Wireless Mouse
10120,2023-01-09,502231,1,40.0,Ergonomic Pillow
10069,2024-01-30,502232,1,250.0,Office Chair
10281,2024-03-29,502233,1,12.0,Screen Cleaning Kit
10105,2024-08-15,502234,4,55.0,Webcam HD
10293,2024-08-04,502235,3,15.0,Laptop Stand
10221,2024-03-08,502236,2,45.0,Mechanical Keyboard
10127,2024-12-01,502237,1,12.0,Screen Cleaning Kit
10214,2023-02-12,502238,1,40.0,Ergonomic Pillow
10112,2023-09-12,502239,1,55.0,Webcam HD
10012,2024-12-04,502240,3,9.99,Mouse Pad
10193,2024-08-21,502241,2,12.0,Screen Cleaning Kit
10248,2024-03-16,502242,1,150.0,External SSD 1TB
10099,2023-08-03,502243,2,3.5,USB-C Cable
10058,2024-10-07,502244,1,120.0,24inch Monitor
10033,2023-07-12,502245,1,9.99,Mouse Pad
10234,2024-02-11,502246,2,5.0,Cable Organizer
10081,2024-09-09,502247,2,89.99,Gaming Headset
10078,2024-10-16,502248,1,89.99,Gaming Headset
10021,2023-07-04,502249,1,40.0,Ergonomic Pillow
10135,2023-06-16,502250,10,150.0,External SSD 1TB
10121,2023-04-23,502251,5,150.0,External SSD 1TB
10085,2024-03-31,502252,2,150.0,External SSD 1TB
10108,2024-10-15,502253,1,55.0,Webcam HD
10194,2024-10-11,502254,3,30.0,Desk Lamp
10080,2023-07-04,502255,2,40.0,Ergonomic Pillow
10105,2024-05-16,502256,1,200.0,Graphics Tablet
10125,2024-09-13,502257,1,250.0,Office Chair
10150,2024-04-01,502258,1,25.5,Bluetooth Speaker
10113,2024-01-04,502259,4,15.0,Laptop Stand
10181,2024-06-28,502260,1,5.0,Notebook
10229,2024-11-10,502261,1,200.0,Graphics Tablet
10103,2024-12-17,502262,1,5.0,Cable Organizer
10024,2023-08-30,502263,1,8.99,HDMI Cable
10097,2023-03-15,502264,1,5.0,Notebook
10197,2024-02-16,502265,3,40.0,Ergonomic Pillow
10126,2023-05-14,502266,3,9.99,Mouse Pad
10294,2023-02-05,502267,1,2.0,Sticky Notes
10272,2023-10-11,502268,2,5.0,Cable Organizer
10017,2023-11-01,502269,1,3.5,USB-C Cable
10158,2023-09-01,502270,1,5.0,Notebook
10209,2024-04-20,502271,1,200.0,Graphics Tablet
10264,2024-09-24,502272,1,3.5,USB-C Cable
10045,2023-10-18,502273,4,8.99,HDMI Cable
10171,2024-02-16,502274,3,12.5,Wireless Mouse
10262,2024-06-17,502275,4,250.0,Office Chair
10015,2024-03-26,502276,1,3.5,USB-C Cable
10035,2023-07-05,502277,4,5.0,Cable Organizer
10261,2023-05-11,502278,3,200.0,Graphics Tablet
10181,2023-11-14,502279,1,5.0,Cable Organizer
10030,2023-07-28,502280,3,120.0,24inch Monitor
10135,2024-08-22,502281,3,5.0,Notebook
10240,2024-06-22,502282,2,45.0,Mechanical Keyboard
10236,2023-01-28,502283,1,2.0,Sticky Notes
10183,2023-07-30,502284,2,30.0,Desk Lamp
10248,2023-11-27,502285,4,200.0,Graphics Tablet
10080,2024-07-14,502286,2,8.5,Phone Stand
10114,2023-04-27,502287,2,250.0,Office Chair
10183,2024-03-28,502288,3,200.0,Graphics Tablet
10039,2024-12-11,502289,4,9.99,Mouse Pad
10212,2024-12-16,502290,3,15.0,Laptop Stand
10288,2023-01-05,502291,1,45.0,Mechanical Keyboard
10050,2024-02-23,502292,3,9.99,Mouse Pad
10241,2024-08-26,502293,1,8.99,HDMI Cable
10228,2024-09-30,502294,2,9.99,Mouse Pad
10043,2023-03-18,502295,3,12.5,Wireless Mouse
10186,2023-03-07,502296,2,9.99,Mouse Pad
10025,2023-07-28,502297,3,9.99,Mouse Pad
10109,2023-04-08,502298,2,30.0,Desk Lamp
10131,2023-05-31,502299,1,15.0,Laptop Stand
10176,2024-04-02,502300,1,8.99,HDMI Cable
10124,2023-02-17,502301,1,8.5,Phone Stand
10036,2024-04-02,502302,1,12.5,Wireless Mouse
10241,2024-08-27,502303,1,5.0,Cable Organizer
10027,2023-05-17,502304,1,12.5,Wireless Mouse
10297,2023-06-22,502305,3,9.99,Mouse Pad
10269,2024-03-03,502306,1,150.0,External SSD 1TB
10207,2024-04-26,502307,3,8.5,Phone Stand
10016,2023-10-26,502308,1,25.5,Bluetooth Speaker
10159,2024-08-29,502309,3,45.0,Mechanical Keyboard
10205,2024-09-16,502310,1,8.5,Phone Stand
10061,2024-03-23,502311,2,8.99,HDMI Cable
10279,2023-03-14,502312,10,200.0,Graphics Tablet
10216,2024-09-23,502313,2,8.99,HDMI Cable
10117,2023-04-15,502314,1,2.0,Sticky Notes
10241,2024-12-07,502315,4,30.0,Desk Lamp
10229,2023-11-05,502316,1,89.99,Gaming Headset
10130,2023-04-26,502317,2,150.0,External SSD 1TB
10160,2023-09-07,502318,5,9.99,Mouse Pad
10026,2023-02-09,502319,10,12.5,Wireless Mouse
10022,2023-08-22,502320,1,55.0,Webcam HD
10196,2023-11-27,502321,3,55.0,Webcam HD
10064,2023-12-23,502322,2,3.5,USB-C Cable
10001,2024-01-14,502323,4,12.0,Screen Cleaning Kit
10174,2024-07-14,502324,5,9.99,Mouse Pad
10093,2023-09-21,502325,1,8.99,HDMI Cable
10154,2023-09-03,502326,1,8.99,HDMI Cable
10300,2024-06-17,502327,1,12.5,Wireless Mouse
10291,2023-04-18,502328,10,150.0,External SSD 1TB
10143,2024-11-21,502329,1,55.0,Webcam HD
10062,2023-10-01,502330,3,3.5,USB-C Cable
10148,2024-04-08,502331,1,25.5,Bluetooth Speaker
10145,2023-01-28,502332,1,3.5,USB-C Cable
10143,2023-08-23,502333,2,5.0,Notebook
10284,2024-06-12,502334,2,12.5,Wireless Mouse
10183,2023-01-05,502335,1,55.0,Webcam HD
10191,2024-02-04,502336,1,8.99,HDMI Cable
10009,2024-08-22,502337,1,120.0,24inch Monitor
10298,2023-05-28,502338,3,9.99,Mouse Pad
10171,2024-09-22,502339,2,89.99,Gaming Headset
10114,2023-02-03,502340,3,12.0,Screen Cleaning Kit
10188,2023-10-10,502341,2,2.0,Sticky Notes
10103,2024-04-13,502342,2,5.0,Cable Organizer
10213,2023-11-03,502343,2,250.0,Office Chair
10260,2024-03-21,502344,1,40.0,Ergonomic Pillow
10064,2024-07-23,502345,3,89.99,Gaming Headset
10241,2023-09-07,502346,2,150.0,External SSD 1TB
10028,2024-03-30,502347,20,89.99,Gaming Headset
10181,2024-01-11,502348,2,55.0,Webcam HD
10086,2024-04-10,502349,2,30.0,Desk Lamp
10200,2023-07-20,502350,2,5.0,Cable Organizer
10005,2023-01-20,502351,2,250.0,Office Chair
10153,2023-03-12,502352,3,12.5,Wireless Mouse
10126,2024-12-19,502353,3,55.0,Webcam HD
10261,2023-01-30,502354,2,150.0,External SSD 1TB
10033,2024-05-12,502355,1,9.99,Mouse Pad
10029,2023-11-20,502356,5,8.99,HDMI Cable
10137,2023-01-15,502357,3,30.0,Desk Lamp
10108,2024-03-26,502358,4,5.0,Cable Organizer
10285,2024-08-25,502359,3,120.0,24inch Monitor
10216,2024-08-09,502360,1,45.0,Mechanical Keyboard
10129,2023-02-16,502361,4,89.99,Gaming Headset
10199,2024-11-20,502362,3,12.5,Wireless Mouse
10267,2024-05-10,502363,1,89.99,Gaming Headset
10229,2023-07-19,502364,1,8.99,HDMI Cable
10162,2023-04-12,502365,1,150.0,External SSD 1TB
10134,2024-05-04,502366,1,200.0,Graphics Tablet
10157,2023-07-20,502367,3,150.0,External SSD 1TB
10019,2024-08-18,502368,2,15.0,Laptop Stand
10131,2023-05-10,502369,1,200.0,Graphics Tablet
10233,2023-06-30,502370,2,150.0,External SSD 1TB
10188,2023-12-08,502371,5,40.0,Ergonomic Pillow
10039,2023-02-12,502372,3,200.0,Graphics Tablet
10048,2024-02-23,502373,2,12.0,Screen Cleaning Kit
10209,2024-10-21,502374,1,15.0,Laptop Stand
10202,2023-08-16,502375,2,3.5,USB-C Cable
10007,2023-03-16,502376,1,45.0,Mechanical Keyboard
10097,2023-05-31,502377,1,8.99,HDMI Cable
10139,2024-12-18,502378,1,12.5,Wireless Mouse
10086,2023-02-23,502379,1,120.0,24inch Monitor
10171,2024-01-03,502380,2,25.5,Bluetooth Speaker
10088,2024-05-01,502381,1,8.5,Phone Stand
10005,2024-12-28,502382,3,12.0,Screen Cleaning Kit
10123,2024-08-22,502383,2,15.0,Laptop Stand
10286,2023-01-15,502384,1,89.99,Gaming Headset
10270,2024-10-31,502385,2,250.0,Office Chair
10223,2023-08-30,502386,1,25.5,Bluetooth Speaker
10119,2024-09-14,502387,2,120.0,24inch Monitor
10124,2024-03-18,502388,1,8.5,Phone Stand
10234,2023-08-26,502389,1,5.0,Notebook
10186,2024-07-02,502390,1,55.0,Webcam HD
10044,2024-03-29,502391,2,40.0,Ergonomic Pillow
10228,2024-09-14,502392,3,5.0,Cable Organizer
10271,2024-01-15,502393,3,45.0,Mechanical Keyboard
10197,2024-07-23,502394,2,2.0,Sticky Notes
10042,2023-04-16,502395,2,55.0,Webcam HD
10070,2024-02-17,502396,1,5.0,Notebook
10048,2024-11-11,502397,1,30.0,Desk Lamp
10199,2023-06-20,502398,2,45.0,Mechanical Keyboard
10082,2023-06-09,502399,1,30.0,Desk Lamp
10185,2023-02-15,502400,2,40.0,Ergonomic Pillow
10110,2023-04-24,502401,1,40.0,Ergonomic Pillow
10288,2023-07-02,502402,2,3.5,USB-C Cable
10053,2023-04-13,502403,3,12.5,Wireless Mouse
10120,2023-01-13,502404,1,5.0,Notebook
10156,2023-02-21,502405,1,30.0,Desk Lamp
10044,2024-05-12,502406,1,120.0,24inch Monitor
10177,2024-10-14,502407,1,5.0,Cable Organizer
10232,2023-09-26,502408,4,3.5,USB-C Cable
10269,2024-03-27,502409,1,45.0,Mechanical Keyboard
10115,2023-11-07,502410,3,2.0,Sticky Notes
10274,2023-04-01,502411,2,5.0,Cable Organizer
10269,2023-07-16,502412,2,15.0,Laptop Stand
10139,2024-08-13,502413,2,15.0,Laptop Stand
10189,2024-05-24,502414,4,30.0,Desk Lamp
10184,2023-05-31,502415,2,9.99,Mouse Pad
10172,2024-05-21,502416,1,2.0,Sticky Notes
10144,2024-06-09,502417,1,120.0,24inch Monitor
10048,2024-09-27,502418,3,30.0,Desk Lamp
10230,2024-03-22,502419,1,12.0,Screen Cleaning Kit
10268,2024-02-24,502420,4,5.0,Notebook
10267,2024-10-21,502421,1,55.0,Webcam HD
10089,2024-12-28,502422,1,8.5,Phone Stand
10044,2024-08-01,502423,3,55.0,Webcam HD
10277,2023-08-09,502424,1,2.0,Sticky Notes
10016,2023-03-29,502425,1,30.0,Desk Lamp
10049,2024-02-10,502426,4,250.0,Office Chair
10204,2023-01-04,502427,1,30.0,Desk Lamp
10056,2023-03-10,502428,2,12.0,Screen Cleaning Kit
10115,2023-08-26,502429,4,40.0,Ergonomic Pillow
10021,2023-11-14,502430,2,89.99,Gaming Headset
10270,2024-01-31,502431,1,12.5,Wireless Mouse
10076,2023-03-07,502432,1,40.0,Ergonomic Pillow
10266,2023-12-31,502433,2,45.0,Mechanical Keyboard
10221,2023-01-08,502434,4,55.0,Webcam HD
10077,2024-12-13,502435,3,15.0,Laptop Stand
10274,2023-11-17,502436,2,250.0,Office Chair
10130,2023-02-10,502437,1,25.5,Bluetooth Speaker
10111,2024-06-03,502438,2,8.5,Phone Stand
10120,2024-11-09,502439,3,30.0,Desk Lamp
10257,2023-10-09,502440,1,5.0,Cable Organizer
10221,2023-09-28,502441,1,5.0,Notebook
10176,2024-10-12,502442,1,120.0,24inch Monitor
10300,2024-02-07,502443,1,12.5,Wireless Mouse
10057,2023-12-03,502444,1,45.0,Mechanical Keyboard
10142,2023-12-27,502445,1,150.0,External SSD 1TB
10010,2024-11-21,502446,1,5.0,Notebook
10063,2024-05-03,502447,1,40.0,Ergonomic Pillow
10086,2023-11-10,502448,10,250.0,Office Chair
10080,2024-05-17,502449,4,89.99,Gaming Headset
10060,2024-05-13,502450,2,89.99,Gaming Headset
10061,2023-05-17,502451,2,25.5,Bluetooth Speaker
10057,2024-01-17,502452,2,3.5,USB-C Cable
10231,2024-11-06,502453,2,45.0,Mechanical Keyboard
10106,2024-08-23,502454,4,2.0,Sticky Notes
10128,2023-01-27,502455,3,8.99,HDMI Cable
10129,2023-01-29,502456,1,12.5,Wireless Mouse
10182,2023-07-03,502457,1,5.0,Notebook
10214,2024-12-15,502458,2,12.5,Wireless Mouse
10068,2023-12-01,502459,1,2.0,Sticky Notes
10277,2023-01-18,502460,2,45.0,Mechanical Keyboard
10052,2024-11-22,502461,1,250.0,Office Chair
10189,2024-08-24,502462,2,8.5,Phone Stand
10226,2024-10-18,502463,1,5.0,Notebook
10258,2024-01-14,502464,1,40.0,Ergonomic Pillow
10050,2024-03-16,502465,1,150.0,External SSD 1TB
10010,2024-10-22,502466,3,55.0,Webcam HD
10179,2023-11-01,502467,2,5.0,Cable Organizer
10072,2024-02-19,502468,2,3.5,USB-C Cable
10106,2024-02-21,502469,2,5.0,Cable Organizer
10150,2023-12-15,502470,1,15.0,Laptop Stand
10222,2023-09-30,502471,1,8.99,HDMI Cable
10129,2024-06-03,502472,1,9.99,Mouse Pad
10068,2024-10-25,502473,2,5.0,Cable Organizer
10065,2023-11-13,502474,2,150.0,External SSD 1TB
10077,2023-07-01,502475,5,120.0,24inch Monitor
10112,2024-09-14,502476,1,2.0,Sticky Notes
10166,2024-02-25,502477,1,89.99,Gaming Headset
10240,2024-10-31,502478,1,8.5,Phone Stand
10051,2024-12-04,502479,3,12.0,Screen Cleaning Kit
10225,2024-11-26,502480,4,8.99,HDMI Cable
10276,2023-02-23,502481,3,12.5,Wireless Mouse
10077,2024-04-16,502482,3,89.99,Gaming Headset
10167,2024-03-31,502483,2,2.0,Sticky Notes
10142,2024-03-22,502484,1,8.99,HDMI Cable
10207,2024-11-04,502485,1,3.5,USB-C Cable
10176,2024-08-10,502486,1,250.0,Office Chair
10211,2024-07-08,502487,3,45.0,Mechanical Keyboard
10078,2024-04-20,502488,2,9.99,Mouse Pad
10197,2024-04-30,502489,3,25.5,Bluetooth Speaker
10064,2024-12-07,502490,4,250.0,Office Chair
10223,2024-06-29,502491,1,120.0,24inch Monitor
10274,2024-05-19,502492,2,15.0,Laptop Stand
10246,2024-05-24,502493,2,5.0,Cable Organizer
10205,2024-07-26,502494,2,55.0,Webcam HD
10196,2024-03-04,502495,2,8.99,HDMI Cable
10105,2023-10-24,502496,2,3.5,USB-C Cable
10039,2023-10-25,502497,2,12.5,Wireless Mouse
10056,2023-08-17,502498,1,250.0,Office Chair
10128,2023-03-25,502499,3,25.5,Bluetooth Speaker
10051,2024-05-01,502500,3,3.5,USB-C Cable
10072,2023-04-24,502501,1,120.0,24inch Monitor
10251,2023-04-14,502502,3,250.0,Office Chair
10087,2024-07-06,502503,1,8.5,Phone Stand
10085,2023-10-15,502504,1,3.5,USB-C Cable
10153,2024-11-03,502505,1,150.0,External SSD 1TB
10198,2024-02-02,502506,3,8.99,HDMI Cable
10064,2024-04-16,502507,2,5.0,Cable Organizer
10147,2023-11-01,502508,3,2.0,Sticky Notes
10060,2024-10-25,502509,2,25.5,Bluetooth Speaker
10032,2024-05-22,502510,1,55.0,Webcam HD
10259,2024-07-16,502511,2,5.0,Cable Organizer
10180,2024-04-04,502512,1,89.99,Gaming Headset
10071,2023-06-12,502513,2,25.5,Bluetooth Speaker
10031,2023-04-07,502514,1,89.99,Gaming Headset
10105,2023-12-16,502515,2,9.99,Mouse Pad
10203,2024-10-19,502516,2,89.99,Gaming Headset
10200,2023-12-15,502517,3,89.99,Gaming Headset
10069,2023-05-18,502518,5,250.0,Office Chair
10236,2023-04-07,502519,1,12.0,Screen Cleaning Kit
10134,2023-06-25,502520,2,15.0,Laptop Stand
10078,2024-05-12,502521,1,5.0,Notebook
10186,2024-02-01,502522,2,8.99,HDMI Cable
10279,2024-05-17,502523,1,12.5,Wireless Mouse
10268,2023-09-30,502524,1,9.99,Mouse Pad
10111,2023-10-09,502525,2,45.0,Mechanical Keyboard
10091,2024-02-23,502526,1,3.5,USB-C Cable
10091,2023-11-09,502527,2,5.0,Notebook
10069,2024-04-13,502528,5,5.0,Cable Organizer
10114,2023-04-24,502529,1,5.0,Cable Organizer
10059,2023-02-24,502530,4,250.0,Office Chair
10061,2023-02-18,502531,4,40.0,Ergonomic Pillow
10047,2023-11-09,502532,5,8.99,HDMI Cable
10098,2024-09-02,502533,2,55.0,Webcam HD
10090,2024-08-28,502534,1,89.99,Gaming Headset
10004,2023-06-22,502535,2,8.99,HDMI Cable
10086,2023-11-05,502536,1,5.0,Notebook
10125,2024-12-13,502537,1,55.0,Webcam HD
10268,2024-09-26,502538,1,30.0,Desk Lamp
10218,2024-08-25,502539,20,30.0,Desk Lamp
10150,2023-02-03,502540,2,3.5,USB-C Cable
